Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status,Id,complete_g,complete_1,complete_2,complete_3,complete_4
306903,Influenza - Avian,";H5N1 HPAI;",45.29094,10.155602,San Gervasio Bresciano,Italy,Europe,2021/11/15 00:00:00+00,2021/11/17 00:00:00+00,"Domestic,Turkey,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308839,Influenza - Avian,";H5N1 HPAI;",45.287398,10.352606,Remedello,Italy,Europe,2021/12/05 00:00:00+00,2021/12/12 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308829,Influenza - Avian,";H5N1 HPAI;",45.280826,10.219352,Pralboino,Italy,Europe,2021/12/05 00:00:00+00,2021/12/12 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
310754,Influenza - Avian,";H5N1 HPAI;",45.297034,10.313871,Isorella,Italy,Europe,2021/12/27 00:00:00+00,2022/01/09 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
310759,Influenza - Avian,";H5N1 HPAI;",45.314007,10.30791,Isorella,Italy,Europe,2021/12/23 00:00:00+00,2022/01/09 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308830,Influenza - Avian,";H5N1 HPAI;",45.25565,10.245155,Pralboino,Italy,Europe,2021/12/06 00:00:00+00,2021/12/12 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
307831,Influenza - Avian,";H5N1 HPAI;",45.20814,10.132711,Grontardo,Italy,Europe,2021/11/25 00:00:00+00,2021/11/30 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
310209,Influenza - Avian,";H5N1 HPAI;",45.315971,10.187368,Cigole,Italy,Europe,2021/12/21 00:00:00+00,2021/12/29 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308828,Influenza - Avian,";H5N1 HPAI;",45.242395,10.363144,Asola,Italy,Europe,2021/12/09 00:00:00+00,2021/12/12 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
310765,Influenza - Avian,";H5N1 HPAI;",45.290872,10.32754,Isorella,Italy,Europe,2021/12/27 00:00:00+00,2022/01/09 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308825,Influenza - Avian,";H5N1 HPAI;",45.297588,10.221751,Pavone Del Mella,Italy,Europe,2021/12/06 00:00:00+00,2021/12/12 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308604,Influenza - Avian,";H5N1 HPAI;",45.267177,10.233081,Pralboino,Italy,Europe,2021/12/03 00:00:00+00,2021/12/09 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
310208,Influenza - Avian,";H5N1 HPAI;",45.287126,10.327669,Isorella,Italy,Europe,2021/12/18 00:00:00+00,2021/12/29 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
310756,Influenza - Avian,";H5N1 HPAI;",45.297114,10.228233,Pavone Del Mella,Italy,Europe,2021/12/16 00:00:00+00,2022/01/09 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
310210,Influenza - Avian,";H5N1 HPAI;",45.307274,10.32964,Isorella,Italy,Europe,2021/12/18 00:00:00+00,2021/12/29 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308826,Influenza - Avian,";H5N1 HPAI;",45.246121,10.279135,gambara,Italy,Europe,2021/12/05 00:00:00+00,2021/12/12 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
306523,Influenza - Avian,";H5N1 HPAI;",45.246265,10.190601,Seniga,Italy,Europe,2021/10/28 00:00:00+00,2021/11/09 00:00:00+00,"Wild,Mallard:Anas platyrhynchos(Anatidae),",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308812,Influenza - Avian,";H5N1 HPAI;",45.29094,10.155602,San Gervasio Bresciano,Italy,Europe,2021/11/15 00:00:00+00,2021/12/12 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308603,Influenza - Avian,";H5N1 HPAI;",45.268601,10.198274,Milzano,Italy,Europe,2021/11/30 00:00:00+00,2021/12/09 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308840,Influenza - Avian,";H5N1 HPAI;",45.257987,10.432123,Asola,Italy,Europe,2021/12/10 00:00:00+00,2021/12/12 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308824,Influenza - Avian,";H5N1 HPAI;",45.257602,10.216943,Pralboino,Italy,Europe,2021/12/06 00:00:00+00,2021/12/12 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
310753,Influenza - Avian,";H5N1 HPAI;",45.308341,10.30903,Isorella,Italy,Europe,2021/12/16 00:00:00+00,2022/01/09 00:00:00+00,"Domestic,Turkey,",WOAH (former OIE),,,Confirmed,17005,0,1,1,1,1
308285,Influenza - Avian,";H5 HPAI;",46.363047,42.810144,Manych-Gudilo,Russian Federation,Europe,2021/11/03 00:00:00+00,2021/12/06 00:00:00+00,"Wild,Grebe,",WOAH (former OIE),,,Confirmed,17010,0,1,0,0,0
306475,Influenza - Avian,";H5 HPAI;",46.363047,42.810144,Manych-Gudilo,Russian Federation,Europe,2021/11/03 00:00:00+00,2021/11/08 00:00:00+00,"Wild,Common shelduck (Tadorna tadorna),",WOAH (former OIE),,,Confirmed,17010,0,1,0,0,0
296154,Influenza - Avian,";H5N8 HPAI;",52.57,13.24,Berlin,Germany,Europe,2021/02/26 00:00:00+00,2021/05/21 00:00:00+00,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae),Wild,Cormorant,Wild,Swan,Wild,Accipitridae (Accipitridae),",WOAH (former OIE),,,Confirmed,17032,0,1,0,0,1
288276,Influenza - Avian,";H5N8 HPAI;",52.43,13.42,Berlin,Germany,Europe,2021/01/28 00:00:00+00,2021/02/05 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,17032,0,1,0,0,1
296139,Influenza - Avian,";H5N8 HPAI;",52.3714,13.6965,Landkreis Dahme-Spreewald,Germany,Europe,2021/02/26 00:00:00+00,2021/05/20 00:00:00+00,"Wild,Swan,",WOAH (former OIE),,,Confirmed,17032,0,1,0,0,1
286778,Influenza - Avian,";H5N8 HPAI;",51.93,13.88,Dahme-Spreewald,Germany,Europe,2021/01/11 00:00:00+00,2021/01/18 00:00:00+00,"Wild,Anatidae (unidentified),",WOAH (former OIE),,,Confirmed,17032,0,1,0,0,1
296148,Influenza - Avian,";H5N8 HPAI;",52.12,13.44,Landkreis Teltow-Fläming,Germany,Europe,2021/03/05 00:00:00+00,2021/05/20 00:00:00+00,"Wild,Accipitridae (Accipitridae),Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,17032,0,1,0,0,1
295552,Influenza - Avian,";H5N8 HPAI;",52.25,13.89,Storkow (Mark),Germany,Europe,2021/03/12 00:00:00+00,2021/05/11 00:00:00+00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed,17032,0,1,0,0,1
308122,Influenza - Avian,";H5N1 HPAI;",52.2558,4.77222,Aalsmeer,Netherlands,Europe,2021/12/01 00:00:00+00,2021/12/02 00:00:00+00,"Wild,Grey headed gull (Chroicocephalus cirrocephalus),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309037,Influenza - Avian,";H5 HPAI;",52.409,4.689,Spaarnwoude,Netherlands,Europe,2021/11/01 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
291547,Influenza - Avian,";H5N8 HPAI;",52.44,4.81,Zaandam,Netherlands,Europe,2021/01/31 00:00:00+00,2021/03/19 00:00:00+00,"Captive,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
289212,Influenza - Avian,";H5N8 HPAI;",52.44,4.81,Zaandam,Netherlands,Europe,2021/01/31 00:00:00+00,2021/02/15 00:00:00+00,"Wild,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
308111,Influenza - Avian,";H5N1 HPAI;",52.243,4.753,Kudelstaart,Netherlands,Europe,2021/12/01 00:00:00+00,2021/12/02 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309021,Influenza - Avian,";H5N1 HPAI;",52.42,4.72,Spaarndam,Netherlands,Europe,2021/12/08 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Eurasian buzzard (common buzzard):Buteo buteo(Accipitridae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
307543,Influenza - Avian,";H5N1 HPAI;",52.2,4.84,Mijdrecht,Netherlands,Europe,2021/11/24 00:00:00+00,2021/11/24 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309028,Influenza - Avian,";H5N1 HPAI;",52.11,4.91,Kockengen,Netherlands,Europe,2021/12/08 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309023,Influenza - Avian,";H5N1 HPAI;",52.16,4.53,Voorschoten,Netherlands,Europe,2021/12/13 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
291961,Influenza - Avian,";H5N8 HPAI;",52.05,4.32,Den haag,Netherlands,Europe,2021/03/17 00:00:00+00,2021/03/19 00:00:00+00,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
307586,Influenza - Avian,";H5N1 HPAI;",51.86,4.32,Spijkenisse,Netherlands,Europe,2021/11/26 00:00:00+00,2021/11/28 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309029,Influenza - Avian,";H5N1 HPAI;",52.011,4.69,Gouda,Netherlands,Europe,2021/12/03 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
297369,Influenza - Avian,";H5N8 HPAI;",51.899989,4.50315,Rotterdam,Netherlands,Europe,2021/06/07 00:00:00+00,2021/06/18 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
310790,Influenza - Avian,";H5N1 HPAI;",51.9,4.59,Krimpen aan den IJssel,Netherlands,Europe,2021/12/25 00:00:00+00,2022/01/10 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
307542,Influenza - Avian,";H5N1 HPAI;",51.83,4.315,Spijkenisse,Netherlands,Europe,2021/11/24 00:00:00+00,2021/11/24 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
310673,Influenza - Avian,";H5N1 HPAI;",51.99,4.32,Schipluiden,Netherlands,Europe,2021/12/23 00:00:00+00,2022/01/07 00:00:00+00,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
308108,Influenza - Avian,";H5N1 HPAI;",52.062,4.347,Voorburg,Netherlands,Europe,2021/11/30 00:00:00+00,2021/12/02 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309024,Influenza - Avian,";H5N1 HPAI;",52.14,4.76,Nieuwkoop,Netherlands,Europe,2021/12/08 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
308114,Influenza - Avian,";H5N1 HPAI;",52.093,4.477,Stompwijk,Netherlands,Europe,2021/11/29 00:00:00+00,2021/12/02 00:00:00+00,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
310674,Influenza - Avian,";H5N1 HPAI;",51.83,4.356,Spijkenisse,Netherlands,Europe,2021/12/25 00:00:00+00,2022/01/07 00:00:00+00,"Wild,Buzzard,",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
310676,Influenza - Avian,";H5N1 HPAI;",51.8199,4.42,Oud-Beijerland,Netherlands,Europe,2021/12/25 00:00:00+00,2022/01/07 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309035,Influenza - Avian,";H5 HPAI;",52.025,4.736,Gouda,Netherlands,Europe,2021/12/13 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
306590,Influenza - Avian,";H5N1 HPAI;",51.91,4.51,Rotterdam,Netherlands,Europe,2021/11/09 00:00:00+00,2021/11/10 00:00:00+00,"Wild,Goose,",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
307583,Influenza - Avian,";H5N1 HPAI;",52.06,4.51,Zoetermeer,Netherlands,Europe,2021/11/26 00:00:00+00,2021/11/28 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
307081,Influenza - Avian,";H5N1 HPAI;",51.91,4.5,Rotterdam,Netherlands,Europe,2021/11/16 00:00:00+00,2021/11/18 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309045,Influenza - Avian,";H5 HPAI;",52.09,4.34,Den Haag,Netherlands,Europe,2021/12/03 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
308119,Influenza - Avian,";H5N1 HPAI;",52.0871,4.7947,Nieuwerbrug,Netherlands,Europe,2021/11/29 00:00:00+00,2021/12/02 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309040,Influenza - Avian,";H5 HPAI;",51.83,4.317,Spijkenisse,Netherlands,Europe,2021/12/08 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
297366,Influenza - Avian,";H5N8 HPAI;",52.02,4.69,Gouda,Netherlands,Europe,2021/05/24 00:00:00+00,2021/06/18 00:00:00+00,"Wild,Mallard:Anas platyrhynchos(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309046,Influenza - Avian,";H5 HPAI;",52.025,4.736,Reeuwijk,Netherlands,Europe,2021/12/13 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309025,Influenza - Avian,";H5N1 HPAI;",51.926,4.3522,Vlaardingen,Netherlands,Europe,2021/12/03 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
310796,Influenza - Avian,";H5N1 HPAI;",51.83,4.37,Spijkenisse,Netherlands,Europe,2021/12/25 00:00:00+00,2022/01/10 00:00:00+00,"Wild,Barnacle Goose:Branta leucopsis(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309332,Influenza - Avian,";H5 HPAI;",52.06,4.33,Rijswijk,Netherlands,Europe,2021/12/15 00:00:00+00,2021/12/20 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
310679,Influenza - Avian,";H5N1 HPAI;",52.013,4.36,Delft,Netherlands,Europe,2021/12/23 00:00:00+00,2022/01/07 00:00:00+00,"Wild,Bean goose (Anser fabalis),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
308117,Influenza - Avian,";H5N1 HPAI;",52.013,4.434,Pijnacker,Netherlands,Europe,2021/11/30 00:00:00+00,2021/12/02 00:00:00+00,"Wild,Mallard:Anas platyrhynchos(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
308124,Influenza - Avian,";H5N1 HPAI;",51.919,4.804,Groot Ammers,Netherlands,Europe,2021/12/01 00:00:00+00,2021/12/02 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
310669,Influenza - Avian,";H5N1 HPAI;",51.87,4.72,Oud Alblas,Netherlands,Europe,2021/12/25 00:00:00+00,2022/01/07 00:00:00+00,"Wild,Goose,",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
291956,Influenza - Avian,";H5N8 HPAI;",51.8587,4.26,Geervliet,Netherlands,Europe,2021/03/10 00:00:00+00,2021/03/19 00:00:00+00,"Wild,Gadwall,",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
310794,Influenza - Avian,";H5N1 HPAI;",51.88,4.61,Ridderkerk,Netherlands,Europe,2021/12/25 00:00:00+00,2022/01/10 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
309034,Influenza - Avian,";H5 HPAI;",52.121,4.53,Zoeterwoude,Netherlands,Europe,2021/11/01 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17067,0,1,1,1,1
310560,Influenza - Avian,";H5N1 HPAI;",46.5524,15.6464,Pristan near Dravska villa,Slovenia,Europe,2021/12/29 00:00:00+00,2022/01/04 00:00:00+00,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),,,Confirmed,17225,0,1,0,1,1
310213,Influenza - Avian,";H5N1 HPAI;",46.5003,15.6962,hoce-slivnica,Slovenia,Europe,2021/12/27 00:00:00+00,2021/12/30 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17225,0,1,0,1,1
310430,Influenza - Avian,";H5N1 HPAI;",46.731,15.514,Leibnitz,Austria,Europe,2021/12/29 00:00:00+00,2022/01/03 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17225,0,1,0,1,1
289235,Influenza - Avian,";H5N5 HPAI;",46.829701,15.561297,Leibnitz,Austria,Europe,2021/02/17 00:00:00+00,2021/02/17 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17225,0,1,0,1,1
288811,Influenza - Avian,";H5N5 HPAI;",46.828163,15.565974,Leibnitz,Austria,Europe,2021/02/10 00:00:00+00,2021/02/10 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,17225,0,1,0,1,1
294646,Influenza - Avian,";H5N8 HPAI;",52.276,9.817,Hannover (landkreis),Germany,Europe,2021/03/02 00:00:00+00,2021/04/30 00:00:00+00,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,17358,0,1,0,1,1
294649,Influenza - Avian,";H5N8 HPAI;",52.3,10.42,braunschweig,Germany,Europe,2021/02/21 00:00:00+00,2021/04/30 00:00:00+00,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,17358,0,1,0,1,1
310985,Influenza - Avian,";H5N1 HPAI;",52.66,9.824,Wietze,Germany,Europe,2021/12/15 00:00:00+00,2022/01/11 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,17358,0,1,0,1,1
294642,Influenza - Avian,";H5N8 HPAI;",52.4,10.36,peine (landkreis),Germany,Europe,2021/04/13 00:00:00+00,2021/04/30 00:00:00+00,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),,,Confirmed,17358,0,1,0,1,1
294637,Influenza - Avian,";H5N8 HPAI;",52.6,10.13,the one,Germany,Europe,2021/03/08 00:00:00+00,2021/04/30 00:00:00+00,"Wild,Swan,",WOAH (former OIE),,,Confirmed,17358,0,1,0,1,1
308891,Influenza - Avian,";H5N1 HPAI;",52.66,9.82,Wietze,Germany,Europe,2021/12/10 00:00:00+00,2021/12/13 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17358,0,1,0,1,1
289247,Influenza - Avian,";H5N8 HPAI;",52.34,10.4,Peine,Germany,Europe,2021/01/29 00:00:00+00,2021/02/17 00:00:00+00,"Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,17358,0,1,0,1,1
310559,Influenza - Avian,";H5N8 HPAI;",56.3477,8.6917,Holstebro,Denmark,Europe,2021/12/13 00:00:00+00,2022/01/03 00:00:00+00,"Wild,Whooper Swan:Cygnus cygnus(Anatidae),",WOAH (former OIE),,,Confirmed,17384,0,1,0,1,1
295162,Influenza - Avian,";H5N8 HPAI;",56.4973,8.7555,Landting,Denmark,Europe,2021/04/19 00:00:00+00,2021/05/07 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17384,0,1,0,1,1
310579,Influenza - Avian,";H5N1 HPAI;",56.5334,9.4747,Løvel,Denmark,Europe,2021/12/18 00:00:00+00,2022/01/05 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17384,0,1,0,1,1
309478,Influenza - Avian,";H5N1 HPAI;",56.5334,9.4747,Løvel,Denmark,Europe,2021/12/18 00:00:00+00,2021/12/20 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17384,0,1,0,1,1
288787,Influenza - Avian,";H5N8 HPAI;",57.101223,9.027235,Frøstrup3,Denmark,Europe,2021/01/23 00:00:00+00,2021/02/12 00:00:00+00,"Wild,Barnacle Goose:Branta leucopsis(Anatidae),",WOAH (former OIE),,,Confirmed,17384,0,1,0,1,1
288778,Influenza - Avian,";H5N8 HPAI;",56.522108,8.959918,Skive,Denmark,Europe,2021/01/11 00:00:00+00,2021/02/12 00:00:00+00,"Wild,Eurasian buzzard (common buzzard):Buteo buteo(Accipitridae),",WOAH (former OIE),,,Confirmed,17384,0,1,0,1,1
287137,Influenza - Avian,";H5N8 HPAI;",56.807515,8.872587,Nykøbing M,Denmark,Europe,2021/01/10 00:00:00+00,2021/01/22 00:00:00+00,"Wild,Barnacle Goose:Branta leucopsis(Anatidae),",WOAH (former OIE),,,Confirmed,17384,0,1,0,1,1
307407,Influenza - Avian,";H5 HPAI;",51.15109,5.62664,Bree,Belgium,Europe,2021/11/15 00:00:00+00,2021/11/23 00:00:00+00,"Wild,Goose,",WOAH (former OIE),,,Confirmed,17438,0,1,1,1,1
291986,Influenza - Avian,";H5 HPAI;",50.9244,5.5397,Genk,Belgium,Europe,2021/03/05 00:00:00+00,2021/03/20 00:00:00+00,"Wild,Goose,",WOAH (former OIE),,,Confirmed,17438,0,1,1,1,1
307160,Influenza - Avian,";H5N1 HPAI;",50.9801,5.32698,Zonhoven,Belgium,Europe,2021/11/14 00:00:00+00,2021/11/23 00:00:00+00,"Wild,Greater White-fronted Goose (Anser albifrons),",WOAH (former OIE),,,Confirmed,17438,0,1,1,1,1
291984,Influenza - Avian,";H5 HPAI;",51.3249,5.1234,Arendonk,Belgium,Europe,2021/03/10 00:00:00+00,2021/03/20 00:00:00+00,"Wild,Grey Heron:Ardea cinerea(Ardeidae),",WOAH (former OIE),,,Confirmed,17438,0,1,1,1,1
297218,Influenza - Avian,";H5N1 HPAI;",51.75,5.16,Bern,Netherlands,Europe,2021/01/09 00:00:00+00,2021/06/17 00:00:00+00,"Wild,Eurasian buzzard (common buzzard):Buteo buteo(Accipitridae),",WOAH (former OIE),,,Confirmed,17438,0,1,1,1,1
296171,Influenza - Avian,";H5N8 HPAI;",51.27,5.74,Weert,Netherlands,Europe,2021/05/21 00:00:00+00,2021/05/24 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17438,0,1,1,1,1
309039,Influenza - Avian,";H5 HPAI;",51.77,5.51,Oss,Netherlands,Europe,2021/12/01 00:00:00+00,2021/12/14 00:00:00+00,"Wild,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae),",WOAH (former OIE),,,Confirmed,17438,0,1,1,1,1
286102,Influenza - Avian,";H5N8 HPAI;",51.52,5.21,Moergestel,Netherlands,Europe,2021/01/04 00:00:00+00,2021/01/06 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,17438,0,1,1,1,1
308123,Influenza - Avian,";H5N1 HPAI;",51.77221,5.51843,Oss,Netherlands,Europe,2021/12/01 00:00:00+00,2021/12/02 00:00:00+00,"Wild,Phasianidae (unidentified):Phasianidae (incognita)(Phasianidae),",WOAH (former OIE),,,Confirmed,17438,0,1,1,1,1
311464,Influenza - Avian,";H5N1 HPAI;",53.4,-1.5,Sheffield,U.K. of Great Britain and Northern Ireland,Europe,2021/12/29 00:00:00+00,2022/01/14 00:00:00+00,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),Wild,Canada Goose:Branta canadensis(Anatidae),Wild,Swan,",WOAH (former OIE),,,Confirmed,17439,0,1,1,1,1
310640,Influenza - Avian,";H5N1 HPAI;",53.41,-2.05,Stockport,U.K. of Great Britain and Northern Ireland,Europe,2021/11/12 00:00:00+00,2022/01/07 00:00:00+00,"Wild,Black headed gull (Chroicocephalus ridibundus),Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,17439,0,1,1,1,1
311445,Influenza - Avian,";H5N1 HPAI;",53.41,-2.05,Stockport,U.K. of Great Britain and Northern Ireland,Europe,2021/11/12 00:00:00+00,2022/01/14 00:00:00+00,"Wild,Goshawk,Wild,Gull,Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,17439,0,1,1,1,1
307728,Influenza - Avian,";H5N1 HPAI;",53.41,-2.05,Stockport,U.K. of Great Britain and Northern Ireland,Europe,2021/11/12 00:00:00+00,2021/11/26 00:00:00+00,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,17439,0,1,1,1,1
291065,Influenza - Avian,";H5 HPAI;",49.5478,25.5789,Ternopil,Ukraine,Europe,2021/03/05 00:00:00+00,2021/03/17 00:00:00+00,"Wild,Swan,",WOAH (former OIE),,,Confirmed,17482,0,1,0,0,0
