Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status,Id,complete_g,complete_1,complete_2,complete_3,complete_4
338377,Influenza - Avian,";H5N1 HPAI;",57.6,-3.63,"Nairn, Moray",U.K. of Great Britain and Northern Ireland,Europe,2022/12/05 00:00:00+00,2022/12/16 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,13976,0,1,0,0,0
329354,Influenza - Avian,";H5N1 HPAI;",57.65,-3.59,Findhorn,U.K. of Great Britain and Northern Ireland,Europe,2022/01/04 00:00:00+00,2022/08/12 00:00:00+00,"Wild,Mew gull (Larus canus),",WOAH (former OIE),,,Confirmed,13976,0,1,0,0,0
327579,Influenza - Avian,";H5N1 HPAI;",57.65,-3.59,Findhorn,U.K. of Great Britain and Northern Ireland,Europe,2022/01/04 00:00:00+00,2022/07/22 00:00:00+00,"Wild,Common murre (Uria aalge) ,",WOAH (former OIE),,,Confirmed,13976,0,1,0,0,0
322565,Influenza - Avian,";H5N1 HPAI;",57.65,-3.59,Findhorn,U.K. of Great Britain and Northern Ireland,Europe,2022/01/04 00:00:00+00,2022/05/20 00:00:00+00,"Wild,Northern Gannet:Morus bassanus(Sulidae),Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),,,Confirmed,13976,0,1,0,0,0
315007,Influenza - Avian,";H5N1 HPAI;",57.65,-3.59,Findhorn,U.K. of Great Britain and Northern Ireland,Europe,2022/01/04 00:00:00+00,2022/03/04 00:00:00+00,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),,,Confirmed,13976,0,1,0,0,0
314175,Influenza - Avian,";H5N1 HPAI;",57.63,-3.34,Elgin,U.K. of Great Britain and Northern Ireland,Europe,2022/02/08 00:00:00+00,2022/02/18 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,13976,0,1,0,0,0
327571,Influenza - Avian,";H5N1 HPAI;",57.63,-3.34,Elgin,U.K. of Great Britain and Northern Ireland,Europe,2022/02/08 00:00:00+00,2022/07/22 00:00:00+00,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),,,Confirmed,13976,0,1,0,0,0
319214,Influenza - Avian,";H5N1 HPAI;",57.63,-3.34,Elgin,U.K. of Great Britain and Northern Ireland,Europe,2022/02/08 00:00:00+00,2022/04/08 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,13976,0,1,0,0,0
318343,Influenza - Avian,";H5N1 HPAI;",57.65,-3.59,Findhorn,U.K. of Great Britain and Northern Ireland,Europe,2022/01/04 00:00:00+00,2022/04/01 00:00:00+00,"Wild,Goose,",WOAH (former OIE),,,Confirmed,13976,0,1,0,0,0
312875,Influenza - Avian,";H5N1 HPAI;",48.6889,11.3384,Weichering,Germany,Europe,2022/01/19 00:00:00+00,2022/02/08 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14027,0,1,0,0,0
311953,Influenza - Avian,";H5N1 HPAI;",49.111,10.755,Gunzenhausen,Germany,Europe,2022/01/04 00:00:00+00,2022/01/24 00:00:00+00,"Wild,Ciconiidae (unidentified):Ciconiidae(incognita)(Ciconiidae),",WOAH (former OIE),,,Confirmed,14027,0,1,0,0,0
311954,Influenza - Avian,";H5N1 HPAI;",48.7499,11.229,Neuburg a.d. Donau,Germany,Europe,2022/01/12 00:00:00+00,2022/01/24 00:00:00+00,"Wild,Heron,",WOAH (former OIE),,,Confirmed,14027,0,1,0,0,0
311983,Influenza - Avian,";H5N1 HPAI;",48.449,10.631,Welden,Germany,Europe,2022/01/12 00:00:00+00,2022/01/25 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14027,0,1,0,0,0
336998,Influenza - Avian,";H5N1 HPAI;",45.15309,8.607506,Breme,Italy,Europe,2022/11/16 00:00:00+00,2022/12/07 00:00:00+00,"Wild,Buzzard,",WOAH (former OIE),,,Confirmed,14057,0,1,1,1,1
314096,Influenza - Avian,";H5N1 HPAI;",45.446468,8.398279,Greggio,Italy,Europe,2022/02/14 00:00:00+00,2022/02/18 00:00:00+00,"Wild,Great egret (Ardea alba),",WOAH (former OIE),,,Confirmed,14057,0,1,1,1,1
314097,Influenza - Avian,";H5N1 HPAI;",45.132578,7.751899,Settimo Torinese,Italy,Europe,2022/02/14 00:00:00+00,2022/02/18 00:00:00+00,"Wild,Whooper Swan:Cygnus cygnus(Anatidae),",WOAH (former OIE),,,Confirmed,14057,0,1,1,1,1
324664,Influenza - Avian,";H5N1 HPAI;",65.901,-18.563,Svarfaðardalur,Iceland,Europe,2022/04/26 00:00:00+00,2022/06/13 00:00:00+00,"Wild,Greylag goose,",WOAH (former OIE),,,Confirmed,14146,0,1,0,0,0
316828,Influenza - Avian,";H5N1 HPAI;",39.3674,-6.2228,Torrequemada,Spain,Europe,2022/03/14 00:00:00+00,2022/03/25 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,14179,0,1,0,0,0
318446,Influenza - Avian,";H5N1 HPAI;",56.892198,14.771394,Stojby Klippan,Sweden,Europe,2022/03/11 00:00:00+00,2022/04/04 00:00:00+00,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),,,Confirmed,14220,0,1,0,0,0
321701,Influenza - Avian,";H5N1 HPAI;",56.877513,14.815527,Växjö,Sweden,Europe,2022/04/19 00:00:00+00,2022/05/09 00:00:00+00,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),,,Confirmed,14220,0,1,0,0,0
312931,Influenza - Avian,";H5N1 HPAI;",48.969039,15.989394,Bojanovice,Czech Republic,Europe,2022/01/02 00:00:00+00,2022/02/08 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14391,0,1,1,1,1
318850,Influenza - Avian,";H5N1 HPAI;",48.25917,16.6006,Gänserndorf,Austria,Europe,2022/03/25 00:00:00+00,2022/04/06 00:00:00+00,"Wild,Buzzard,",WOAH (former OIE),,,Confirmed,14391,0,1,1,1,1
310971,Influenza - Avian,";H5N1 HPAI;",48.2692,16.3734,Wien,Austria,Europe,2022/01/04 00:00:00+00,2022/01/11 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,14391,0,1,1,1,1
339353,Influenza - Avian,";H5N1 HPAI;",48.229562,16.424591,Vienna,Austria,Europe,2022/12/28 00:00:00+00,2023/01/02 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,14391,0,1,1,1,1
319918,Influenza - Avian,";HPAI;",42.44406,27.3439,Burgas,Bulgaria,Europe,2022/04/08 00:00:00+00,2022/04/20 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14410,1,1,0,0,0
319919,Influenza - Avian,";HPAI;",42.45025,27.39785,Bulgaria,Bulgaria,Europe,2022/04/08 00:00:00+00,2022/04/20 00:00:00+00,"Wild,Magpie,",WOAH (former OIE),,,Confirmed,14410,1,1,0,0,0
336213,Influenza - Avian,";H5N1 HPAI;",50.91666,5.33333,Smeermaas,Belgium,Europe,2022/11/03 00:00:00+00,2022/11/23 00:00:00+00,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
336382,Influenza - Avian,";H5N1 HPAI;",50.828299,5.58311,Tyngenes fyr,Belgium,Europe,2022/11/10 00:00:00+00,2022/11/28 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
344099,Influenza - Avian,";H5N1 HPAI;",50.816047,5.240638,Sint-Truiden,Belgium,Europe,2022/12/03 00:00:00+00,2023/02/07 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
325221,Influenza - Avian,";H5N1 HPAI;",50.86435,5.09133,Zoutleeuw,Belgium,Europe,2022/06/19 00:00:00+00,2022/06/23 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
333832,Influenza - Avian,";H5N1 HPAI;",50.890398,5.65179,Lanaken,Belgium,Europe,2022/10/06 00:00:00+00,2022/10/21 00:00:00+00,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
333831,Influenza - Avian,";H5N1 HPAI;",50.757443,5.303059,Heers,Belgium,Europe,2022/10/06 00:00:00+00,2022/10/21 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
348559,Influenza - Avian,";H5N1 HPAI;",50.81605,5.24064,SINT-TRUIDEN,Belgium,Europe,2022/12/02 00:00:00+00,2023/03/17 00:00:00+00,"Domestic,Ferret,",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
333632,Influenza - Avian,";H5N1 HPAI;",50.4325,5.2497,Clavier,Belgium,Europe,2022/10/11 00:00:00+00,2022/10/18 00:00:00+00,"Wild,Buzzard,",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
338612,Influenza - Avian,";H5N1 HPAI;",50.31072,5.51562,Durbuy,Belgium,Europe,2022/12/16 00:00:00+00,2022/12/20 00:00:00+00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
331813,Influenza - Avian,";H5N1 HPAI;",50.396063,5.371891,Clavier,Belgium,Europe,2022/09/06 00:00:00+00,2022/09/16 00:00:00+00,"Wild,Canada Goose:Branta canadensis(Anatidae),Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
333962,Influenza - Avian,";H5N1 HPAI;",50.41312,5.63123,Aywaille,Belgium,Europe,2022/10/08 00:00:00+00,2022/10/24 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
313175,Influenza - Avian,";H5N1 HPAI;",50.604793,5.544734,seraing,Belgium,Europe,2022/01/21 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Great Cormorant (Phalacrocorax carbo),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
334847,Influenza - Avian,";H5N1 HPAI;",50.5427,5.3237,Amay,Belgium,Europe,2022/10/26 00:00:00+00,2022/11/07 00:00:00+00,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
333537,Influenza - Avian,";H5N1 HPAI;",50.5343,5.80979,Theux,Belgium,Europe,2022/10/07 00:00:00+00,2022/10/17 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
319426,Influenza - Avian,";H5N1 HPAI;",50.7382,5.688494,Visé,Belgium,Europe,2022/04/05 00:00:00+00,2022/04/13 00:00:00+00,"Wild,Greylag Goose:Anser anser(Anatidae),Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
333633,Influenza - Avian,";H5N1 HPAI;",50.1547,5.2218,Rochefort,Belgium,Europe,2022/10/12 00:00:00+00,2022/10/18 00:00:00+00,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
331809,Influenza - Avian,";H5N1 HPAI;",50.326536,5.259015,Barvaux,Belgium,Europe,2022/09/07 00:00:00+00,2022/09/16 00:00:00+00,"Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
333361,Influenza - Avian,";H5N1 HPAI;",50.41232,5.245157,Clavier,Belgium,Europe,2022/09/29 00:00:00+00,2022/10/14 00:00:00+00,"Wild,Owl,Wild,Common moorhen (Gallinula chloropus),Wild,Phasianus colchicus (Common pheasant) - Phasanidae,",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
332986,Influenza - Avian,";H5N1 HPAI;",50.669515,5.203109,Hologne sur Geer,Belgium,Europe,2022/09/28 00:00:00+00,2022/10/07 00:00:00+00,"Wild,Mallard:Anas platyrhynchos(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
330811,Influenza - Avian,";H5N1 HPAI;",50.395265,5.293371,Clavier,Belgium,Europe,2022/08/28 00:00:00+00,2022/09/08 00:00:00+00,"Wild,Goshawk,Wild,Buzzard,Wild,Phasianus colchicus (Common pheasant) - Phasanidae,Wild,Canada Goose:Branta canadensis(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
311573,Influenza - Avian,";H5N1 HPAI;",50.858,5.7,Maastricht,Netherlands,Europe,2022/01/13 00:00:00+00,2022/01/14 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),Wild,Barnacle Goose:Branta leucopsis(Anatidae),",WOAH (former OIE),,,Confirmed,14419,0,1,1,1,1
339939,Influenza - Avian,";H5N1 HPAI;",53.3,12.04,Putlitz,Germany,Europe,2022/12/06 00:00:00+00,2023/01/06 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14575,0,1,0,0,0
312210,Influenza - Avian,";H5N1 HPAI;",52.949,11.885,Bad Wilsnack,Germany,Europe,2022/01/24 00:00:00+00,2022/01/27 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14575,0,1,0,0,0
310824,Influenza - Avian,";H5N1 HPAI;",53.27638,11.576062,Grabow,Germany,Europe,2022/01/03 00:00:00+00,2022/01/10 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14575,0,1,0,0,0
311957,Influenza - Avian,";H5N1 HPAI;",53.409035,12.043735,Kreien,Germany,Europe,2022/01/13 00:00:00+00,2022/01/24 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14575,0,1,0,0,0
310815,Influenza - Avian,";H5N1 HPAI;",53.347,11.491,Ludwigslust,Germany,Europe,2022/01/03 00:00:00+00,2022/01/10 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14575,0,1,0,0,0
310834,Influenza - Avian,";H5N1 HPAI;",53.4048,12.0456,Kreien,Germany,Europe,2022/01/03 00:00:00+00,2022/01/10 00:00:00+00,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),,,Confirmed,14575,0,1,0,0,0
311028,Influenza - Avian,";H5N1 HPAI;",52.825,12.078,Havelberg,Germany,Europe,2022/01/04 00:00:00+00,2022/01/12 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14575,0,1,0,0,0
313192,Influenza - Avian,";H5N1 HPAI;",37.4484,-6.6464,Villarrasa,Spain,Europe,2022/02/07 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Stork,",WOAH (former OIE),,,Confirmed,14608,0,1,0,0,0
330529,Influenza - Avian,";H5N1 HPAI;",37.965,-6.748,La Nava,Spain,Europe,2022/08/01 00:00:00+00,2022/09/01 00:00:00+00,"Domestic,Turkey,",WOAH (former OIE),,,Confirmed,14608,0,1,0,0,0
312935,Influenza - Avian,";H5N1 HPAI;",49.138017,17.503169,Spytihn v,Czech Republic,Europe,2022/01/29 00:00:00+00,2022/02/09 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,14637,0,1,1,1,1
329977,Influenza - Avian,";H5N1 HPAI;",48.09325,-4.334591,DOUARNENEZ,France,Europe,2022/08/12 00:00:00+00,2022/08/26 00:00:00+00,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),,,Confirmed,14642,0,1,0,0,0
329976,Influenza - Avian,";H5N1 HPAI;",47.987871,-4.11186,QUIMPER,France,Europe,2022/08/16 00:00:00+00,2022/08/26 00:00:00+00,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),,,Confirmed,14642,0,1,0,0,0
331196,Influenza - Avian,";H5N1 HPAI;",48.048423,-4.365516,MAHALON,France,Europe,2022/08/17 00:00:00+00,2022/09/12 00:00:00+00,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),,,Confirmed,14642,0,1,0,0,0
329968,Influenza - Avian,";H5N1 HPAI;",48.196675,-4.30612,saint nic,France,Europe,2022/08/16 00:00:00+00,2022/08/26 00:00:00+00,"Wild,Black headed gull (Chroicocephalus ridibundus),",WOAH (former OIE),,,Confirmed,14642,0,1,0,0,0
328124,Influenza - Avian,";H5N1 HPAI;",48.075977,-4.552005,BEUZEC-CAP-SIZUN,France,Europe,2022/07/21 00:00:00+00,2022/08/01 00:00:00+00,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),,,Confirmed,14642,0,1,0,0,0
328823,Influenza - Avian,";H5N1 HPAI;",47.99524,-4.0888,QUIMPER,France,Europe,2022/07/27 00:00:00+00,2022/08/05 00:00:00+00,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),,,Confirmed,14642,0,1,0,0,0
331208,Influenza - Avian,";H5N1 HPAI;",48.109137,-4.282281,PLONEVEZ-PORZAY,France,Europe,2022/08/19 00:00:00+00,2022/09/12 00:00:00+00,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),,,Confirmed,14642,0,1,0,0,0
331197,Influenza - Avian,";H5N1 HPAI;",48.044757,-4.705949,PLOGOFF,France,Europe,2022/08/18 00:00:00+00,2022/09/12 00:00:00+00,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),,,Confirmed,14642,0,1,0,0,0
327627,Influenza - Avian,";H5N1 HPAI;",48.013624,-4.59193,AUDIERNE,France,Europe,2022/07/11 00:00:00+00,2022/07/22 00:00:00+00,"Wild,Herring Gull:Larus argentatus(Laridae),",WOAH (former OIE),,,Confirmed,14642,0,1,0,0,0
328816,Influenza - Avian,";H5N1 HPAI;",47.990968,-4.477751,PLOUHINEC,France,Europe,2022/07/25 00:00:00+00,2022/08/05 00:00:00+00,"Wild,Northern Gannet:Morus bassanus(Sulidae),",WOAH (former OIE),,,Confirmed,14642,0,1,0,0,0
312932,Influenza - Avian,";H5N1 HPAI;",50.406178,13.629673,Blažim,Czech Republic,Europe,2022/01/03 00:00:00+00,2022/02/08 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14670,0,1,1,1,1
342170,Influenza - Avian,";H5N1 HPAI;",51.71134,19.82634,BÄ™dzelin     ,Poland,Europe,2022/12/26 00:00:00+00,2023/01/24 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14732,0,1,0,1,1
311020,Influenza - Avian,";H5N1 HPAI;",51.72448,19.523996, ód ,Poland,Europe,2022/01/07 00:00:00+00,2022/01/12 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,14732,0,1,0,1,1
310966,Influenza - Avian,";H5N1 HPAI;",46.955039,21.586031,Biharugra,Hungary,Europe,2022/01/04 00:00:00+00,2022/01/11 00:00:00+00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed,14762,0,1,0,0,0
320989,Influenza - Avian,";H5N1 HPAI;",46.717615,-0.019855,THEZENAY,France,Europe,2022/04/09 00:00:00+00,2022/05/02 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14766,0,1,0,0,0
321095,Influenza - Avian,";H5N1 HPAI;",46.602591,-0.33829,AZAY-SUR-THOUET,France,Europe,2022/04/27 00:00:00+00,2022/05/02 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14766,0,1,0,0,0
318415,Influenza - Avian,";H5N1 HPAI;",46.745931,-0.205705,GOURGE,France,Europe,2022/03/23 00:00:00+00,2022/04/04 00:00:00+00,"Domestic,Turkey,",WOAH (former OIE),,,Confirmed,14766,0,1,0,0,0
339957,Influenza - Avian,";H5N1 HPAI;",46.722429,-0.252047,Lageon (79145),France,Europe,2022/12/28 00:00:00+00,2023/01/06 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14766,0,1,0,0,0
321081,Influenza - Avian,";H5N1 HPAI;",46.776787,-0.295575,MAISONTIERS,France,Europe,2022/04/23 00:00:00+00,2022/05/02 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14766,0,1,0,0,0
320991,Influenza - Avian,";H5N1 HPAI;",46.777878,-0.2583,e ,France,Europe,2022/04/10 00:00:00+00,2022/05/02 00:00:00+00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed,14766,0,1,0,0,0
339945,Influenza - Avian,";H5N1 HPAI;",46.37778,2.605212, Saint-Victor (03262) ,France,Europe,2022/12/22 00:00:00+00,2023/01/06 00:00:00+00,"Wild,Mute Swan:Cygnus olor(Anatidae),",WOAH (former OIE),,,Confirmed,14817,0,1,0,0,0
339970,Influenza - Avian,";H5N1 HPAI;",53.7,9.15,Hemmoor,Germany,Europe,2022/12/06 00:00:00+00,2023/01/06 00:00:00+00,"Wild,Swan,",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
339965,Influenza - Avian,";H5N1 HPAI;",53.68,8.97,Stintstedt,Germany,Europe,2022/11/03 00:00:00+00,2023/01/06 00:00:00+00,"Wild,Anatidae (incognita),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
310988,Influenza - Avian,";H5N1 HPAI;",53.708,9.371,Drochtersen,Germany,Europe,2022/01/05 00:00:00+00,2022/01/11 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
326409,Influenza - Avian,";H5N1 HPAI;",53.833,8.8345,Otterndorf,Germany,Europe,2022/06/16 00:00:00+00,2022/07/07 00:00:00+00,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
319646,Influenza - Avian,";H5N1 HPAI;",54.47,9.513889,Hamburg,Germany,Europe,2022/04/07 00:00:00+00,2022/04/14 00:00:00+00,"Wild,Anatidae (incognita),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
325827,Influenza - Avian,";H5N1 HPAI;",54.5,8.9,HOOGE,Germany,Europe,2022/06/22 00:00:00+00,2022/06/30 00:00:00+00,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
328115,Influenza - Avian,";H5N1 HPAI;",54.054,8.687,Friedrichskoog,Germany,Europe,2022/07/18 00:00:00+00,2022/07/29 00:00:00+00,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),Wild,Anatidae (incognita),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
313086,Influenza - Avian,";H5N1 HPAI;",54.47,9.513889,Seesternmühe,Germany,Europe,2022/01/05 00:00:00+00,2022/02/09 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
313296,Influenza - Avian,";H5N1 HPAI;",54.47,9.513889,Brokdorf,Germany,Europe,2022/01/20 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
313224,Influenza - Avian,";H5N1 HPAI;",53.917,9.521,Itzehoe,Germany,Europe,2022/01/25 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
313230,Influenza - Avian,";H5N1 HPAI;",54.316,8.932,Tönning,Germany,Europe,2022/02/02 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
313202,Influenza - Avian,";H5N1 HPAI;",53.969602,9.39816,Kleve,Germany,Europe,2022/01/18 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
314336,Influenza - Avian,";H5N1 HPAI;",53.81595,9.517,Süderau,Germany,Europe,2022/02/15 00:00:00+00,2022/02/22 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
314335,Influenza - Avian,";H5N1 HPAI;",53.865081,9.32286,Brokdorf,Germany,Europe,2022/02/17 00:00:00+00,2022/02/22 00:00:00+00,"Wild,Crow,",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
319606,Influenza - Avian,";H5N1 HPAI;",54.47,9.513889,Reußenköge,Germany,Europe,2022/03/01 00:00:00+00,2022/04/12 00:00:00+00,"Wild,Anatidae (incognita),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
314060,Influenza - Avian,";H5N1 HPAI;",54.073633,9.042042,Elpersbüttel,Germany,Europe,2022/02/03 00:00:00+00,2022/02/16 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
313299,Influenza - Avian,";H5N1 HPAI;",54.47,9.513889,Heiligenhafen,Germany,Europe,2022/01/17 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Laridae (unidentified):Laridae (incognita)(Laridae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
313245,Influenza - Avian,";H5N1 HPAI;",53.952,9.497,Itzehoe,Germany,Europe,2022/01/11 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
319405,Influenza - Avian,";H5N1 HPAI;",53.834,9.499,Grevenkop,Germany,Europe,2022/03/29 00:00:00+00,2022/04/12 00:00:00+00,"Wild,Accipitridae (Accipitridae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
313246,Influenza - Avian,";H5N1 HPAI;",53.742,9.468,Kollmar,Germany,Europe,2022/01/11 00:00:00+00,2022/02/10 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
313089,Influenza - Avian,";H5N1 HPAI;",54.47,9.513889,Okholm,Germany,Europe,2022/01/10 00:00:00+00,2022/02/09 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
319412,Influenza - Avian,";H5N1 HPAI;",53.892,9.252,Sankt Margarethen,Germany,Europe,2022/03/02 00:00:00+00,2022/04/12 00:00:00+00,"Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae),",WOAH (former OIE),,,Confirmed,14819,0,1,0,1,1
